Instant food products,sliced cheese,0.0005083884087442806,0.06329113924050633
Instant food products,snack products,0.00010167768174885612,0.012658227848101266
Instant food products,soda,0.0019318759532282665,0.24050632911392406
Instant food products,softener,0.00010167768174885612,0.012658227848101266
Instant food products,soups,0.0003050330452465684,0.0379746835443038
Instant food products,specialty bar,0.0003050330452465684,0.0379746835443038
Instant food products,specialty cheese,0.00010167768174885612,0.012658227848101266
Instant food products,specialty chocolate,0.0003050330452465684,0.0379746835443038
Instant food products,spices,0.00010167768174885612,0.012658227848101266
Instant food products,spread cheese,0.0003050330452465684,0.0379746835443038
Instant food products,sugar,0.0005083884087442806,0.06329113924050633
Instant food products,sweet spreads,0.00020335536349771224,0.02531645569620253
Instant food products,syrup,0.00010167768174885612,0.012658227848101266
Instant food products,tea,0.00020335536349771224,0.02531645569620253
Instant food products,tropical fruit,0.001525165226232842,0.189873417721519
Instant food products,turkey,0.00020335536349771224,0.02531645569620253
Instant food products,vinegar,0.00010167768174885612,0.012658227848101266
Instant food products,waffles,0.0003050330452465684,0.0379746835443038
Instant food products,whipped/sour cream,0.0007117437722419929,0.08860759493670886
Instant food products,white bread,0.000813421453990849,0.10126582278481013
Instant food products,whole milk,0.003050330452465684,0.379746835443038
Instant food products,yogurt,0.0014234875444839859,0.17721518987341772
Instant food products,zwieback,0.0003050330452465684,0.0379746835443038
UHT-milk,Instant food products,0.0004067107269954245,0.0121580547112462
UHT-milk,artif. sweetener,0.0004067107269954245,0.0121580547112462
UHT-milk,baking powder,0.0009150991357397051,0.02735562310030395
UHT-milk,bathroom cleaner,0.00020335536349771224,0.0060790273556231
UHT-milk,beef,0.0014234875444839859,0.0425531914893617
UHT-milk,berries,0.0017285205897305542,0.05167173252279635
UHT-milk,beverages,0.000813421453990849,0.0243161094224924
UHT-milk,bottled beer,0.002440264361972547,0.0729483282674772
UHT-milk,bottled water,0.007320793085917641,0.2188449848024316
UHT-milk,brandy,0.0004067107269954245,0.0121580547112462
UHT-milk,brown bread,0.004067107269954245,0.12158054711246201
UHT-milk,butter,0.002338586680223691,0.06990881458966565
UHT-milk,butter milk,0.0018301982714794102,0.0547112462006079
UHT-milk,cake bar,0.0010167768174885613,0.030395136778115502
UHT-milk,candles,0.0004067107269954245,0.0121580547112462
UHT-milk,candy,0.0012201321809862736,0.0364741641337386
UHT-milk,canned beer,0.0019318759532282665,0.057750759878419454
UHT-milk,canned fish,0.0009150991357397051,0.02735562310030395
UHT-milk,canned fruit,0.00020335536349771224,0.0060790273556231
UHT-milk,canned vegetables,0.0009150991357397051,0.02735562310030395
UHT-milk,cat food,0.001525165226232842,0.04559270516717325
UHT-milk,cereals,0.00020335536349771224,0.0060790273556231
UHT-milk,chewing gum,0.0006100660904931368,0.0182370820668693
UHT-milk,chicken,0.0022369089984748346,0.0668693009118541
UHT-milk,chocolate,0.001626842907981698,0.0486322188449848
UHT-milk,chocolate marshmallow,0.00010167768174885612,0.00303951367781155
UHT-milk,citrus fruit,0.004575495678698526,0.13677811550151975
UHT-milk,cleaner,0.00010167768174885612,0.00303951367781155
UHT-milk,cling film/bags,0.000813421453990849,0.0243161094224924
UHT-milk,cocoa drinks,0.00020335536349771224,0.0060790273556231
UHT-milk,coffee,0.004270462633451958,0.1276595744680851
UHT-milk,condensed milk,0.0009150991357397051,0.02735562310030395
UHT-milk,cookware,0.00010167768174885612,0.00303951367781155
UHT-milk,cream,0.00010167768174885612,0.00303951367781155
UHT-milk,cream cheese ,0.0028469750889679717,0.0851063829787234
UHT-milk,curd,0.002338586680223691,0.06990881458966565
UHT-milk,curd cheese,0.00010167768174885612,0.00303951367781155
UHT-milk,decalcifier,0.00020335536349771224,0.0060790273556231
UHT-milk,dental care,0.0004067107269954245,0.0121580547112462
UHT-milk,dessert,0.003050330452465684,0.0911854103343465
UHT-milk,detergent,0.0006100660904931368,0.0182370820668693
UHT-milk,dish cleaner,0.0007117437722419929,0.02127659574468085
UHT-milk,dishes,0.0006100660904931368,0.0182370820668693
UHT-milk,dog food,0.0003050330452465684,0.00911854103343465
UHT-milk,domestic eggs,0.004067107269954245,0.12158054711246201
UHT-milk,female sanitary products,0.0004067107269954245,0.0121580547112462
UHT-milk,finished products,0.00010167768174885612,0.00303951367781155
UHT-milk,fish,0.00020335536349771224,0.0060790273556231
UHT-milk,flour,0.0006100660904931368,0.0182370820668693
UHT-milk,flower (seeds),0.0004067107269954245,0.0121580547112462
UHT-milk,frankfurter,0.00315200813421454,0.09422492401215805
UHT-milk,frozen dessert,0.0007117437722419929,0.02127659574468085
UHT-milk,frozen fish,0.0006100660904931368,0.0182370820668693
UHT-milk,frozen meals,0.0007117437722419929,0.02127659574468085
UHT-milk,frozen potato products,0.0004067107269954245,0.0121580547112462
UHT-milk,frozen vegetables,0.0027452974072191155,0.08206686930091185
UHT-milk,fruit/vegetable juice,0.003965429588205389,0.11854103343465046
UHT-milk,grapes,0.0010167768174885613,0.030395136778115502
UHT-milk,ham,0.0011184544992374173,0.03343465045592705
UHT-milk,hamburger meat,0.0017285205897305542,0.05167173252279635
UHT-milk,hard cheese,0.0011184544992374173,0.03343465045592705
UHT-milk,herbs,0.0006100660904931368,0.0182370820668693
UHT-milk,house keeping products,0.0006100660904931368,0.0182370820668693
UHT-milk,hygiene articles,0.0017285205897305542,0.05167173252279635
UHT-milk,ice cream,0.0007117437722419929,0.02127659574468085
UHT-milk,instant coffee,0.0004067107269954245,0.0121580547112462
UHT-milk,jam,0.00010167768174885612,0.00303951367781155
UHT-milk,ketchup,0.0004067107269954245,0.0121580547112462
UHT-milk,kitchen towels,0.0004067107269954245,0.0121580547112462
UHT-milk,light bulbs,0.0003050330452465684,0.00911854103343465
UHT-milk,liquor (appetizer),0.0005083884087442806,0.015197568389057751
UHT-milk,liver loaf,0.00020335536349771224,0.0060790273556231
UHT-milk,long life bakery product,0.0012201321809862736,0.0364741641337386
UHT-milk,male cosmetics,0.00010167768174885612,0.00303951367781155
UHT-milk,margarine,0.003965429588205389,0.11854103343465046
UHT-milk,mayonnaise,0.000813421453990849,0.0243161094224924
UHT-milk,meat,0.0013218098627351296,0.03951367781155015
UHT-milk,meat spreads,0.00010167768174885612,0.00303951367781155
UHT-milk,misc. beverages,0.0005083884087442806,0.015197568389057751
UHT-milk,mustard,0.0012201321809862736,0.0364741641337386
UHT-milk,napkins,0.002541942043721403,0.07598784194528875
UHT-milk,newspapers,0.004270462633451958,0.1276595744680851
UHT-milk,nut snack,0.00010167768174885612,0.00303951367781155
UHT-milk,oil,0.0013218098627351296,0.03951367781155015
UHT-milk,onions,0.001525165226232842,0.04559270516717325
UHT-milk,organic products,0.00020335536349771224,0.0060790273556231
UHT-milk,organic sausage,0.00010167768174885612,0.00303951367781155
UHT-milk,other vegetables,0.00813421453990849,0.24316109422492402
UHT-milk,packaged fruit/vegetables,0.0006100660904931368,0.0182370820668693
UHT-milk,pasta,0.0010167768174885613,0.030395136778115502
UHT-milk,pastry,0.0036603965429588205,0.1094224924012158
UHT-milk,pet care,0.0006100660904931368,0.0182370820668693
UHT-milk,pickled vegetables,0.0014234875444839859,0.0425531914893617
UHT-milk,pip fruit,0.0037620742247076767,0.11246200607902736
UHT-milk,popcorn,0.0003050330452465684,0.00911854103343465
UHT-milk,pork,0.003253685815963396,0.0972644376899696
UHT-milk,pot plants,0.000813421453990849,0.0243161094224924
UHT-milk,potato products,0.00020335536349771224,0.0060790273556231
UHT-milk,processed cheese,0.0007117437722419929,0.02127659574468085
UHT-milk,pudding powder,0.00020335536349771224,0.0060790273556231
UHT-milk,red/blush wine,0.0005083884087442806,0.015197568389057751
UHT-milk,rice,0.00020335536349771224,0.0060790273556231
UHT-milk,roll products ,0.00020335536349771224,0.0060790273556231
UHT-milk,rolls/buns,0.006405693950177936,0.19148936170212766
UHT-milk,root vegetables,0.004880528723945094,0.1458966565349544
UHT-milk,salad dressing,0.00010167768174885612,0.00303951367781155
UHT-milk,salt,0.000813421453990849,0.0243161094224924
UHT-milk,salty snack,0.0018301982714794102,0.0547112462006079
UHT-milk,sauces,0.0005083884087442806,0.015197568389057751
UHT-milk,sausage,0.0034570411794611084,0.1033434650455927
UHT-milk,seasonal products,0.0006100660904931368,0.0182370820668693
UHT-milk,semi-finished bread,0.0009150991357397051,0.02735562310030395
UHT-milk,shopping bags,0.004677173360447382,0.1398176291793313
UHT-milk,skin care,0.00010167768174885612,0.00303951367781155
UHT-milk,sliced cheese,0.0010167768174885613,0.030395136778115502
UHT-milk,snack products,0.00010167768174885612,0.00303951367781155
UHT-milk,soda,0.007625826131164209,0.22796352583586627
UHT-milk,soft cheese,0.0005083884087442806,0.015197568389057751
UHT-milk,softener,0.0005083884087442806,0.015197568389057751
UHT-milk,soups,0.0005083884087442806,0.015197568389057751
UHT-milk,sparkling wine,0.00020335536349771224,0.0060790273556231
UHT-milk,specialty bar,0.0013218098627351296,0.03951367781155015
UHT-milk,specialty cheese,0.0007117437722419929,0.02127659574468085
UHT-milk,specialty chocolate,0.0009150991357397051,0.02735562310030395
UHT-milk,specialty fat,0.0003050330452465684,0.00911854103343465
UHT-milk,spices,0.0003050330452465684,0.00911854103343465
UHT-milk,spread cheese,0.0007117437722419929,0.02127659574468085
UHT-milk,sugar,0.0022369089984748346,0.0668693009118541
UHT-milk,sweet spreads,0.0006100660904931368,0.0182370820668693
UHT-milk,syrup,0.0003050330452465684,0.00911854103343465
UHT-milk,tea,0.00010167768174885612,0.00303951367781155
UHT-milk,toilet cleaner,0.00010167768174885612,0.00303951367781155
UHT-milk,tropical fruit,0.00498220640569395,0.14893617021276595
UHT-milk,turkey,0.0005083884087442806,0.015197568389057751
UHT-milk,vinegar,0.0004067107269954245,0.0121580547112462
UHT-milk,waffles,0.002135231316725979,0.06382978723404255
UHT-milk,whipped/sour cream,0.003050330452465684,0.0911854103343465
UHT-milk,white bread,0.0013218098627351296,0.03951367781155015
UHT-milk,white wine,0.0003050330452465684,0.00911854103343465
UHT-milk,whole milk,0.003965429588205389,0.11854103343465046
UHT-milk,yogurt,0.007422470767666497,0.22188449848024316
UHT-milk,zwieback,0.0006100660904931368,0.0182370820668693
abrasive cleaner,artif. sweetener,0.00010167768174885612,0.02857142857142857
abrasive cleaner,bathroom cleaner,0.00010167768174885612,0.02857142857142857
abrasive cleaner,beef,0.0006100660904931368,0.17142857142857143
abrasive cleaner,berries,0.0006100660904931368,0.17142857142857143
abrasive cleaner,beverages,0.00010167768174885612,0.02857142857142857
abrasive cleaner,bottled beer,0.0006100660904931368,0.17142857142857143
abrasive cleaner,bottled water,0.0003050330452465684,0.08571428571428572
abrasive cleaner,brown bread,0.0004067107269954245,0.11428571428571428
abrasive cleaner,butter,0.0005083884087442806,0.14285714285714285
abrasive cleaner,butter milk,0.00020335536349771224,0.05714285714285714
abrasive cleaner,candles,0.00010167768174885612,0.02857142857142857
abrasive cleaner,candy,0.0003050330452465684,0.08571428571428572
abrasive cleaner,canned fish,0.00020335536349771224,0.05714285714285714
abrasive cleaner,canned vegetables,0.00020335536349771224,0.05714285714285714
abrasive cleaner,cat food,0.00020335536349771224,0.05714285714285714
abrasive cleaner,chewing gum,0.00010167768174885612,0.02857142857142857
abrasive cleaner,chicken,0.0005083884087442806,0.14285714285714285
abrasive cleaner,chocolate,0.0004067107269954245,0.11428571428571428
abrasive cleaner,citrus fruit,0.000813421453990849,0.22857142857142856
abrasive cleaner,cleaner,0.0005083884087442806,0.14285714285714285
abrasive cleaner,cling film/bags,0.00020335536349771224,0.05714285714285714
abrasive cleaner,cocoa drinks,0.00010167768174885612,0.02857142857142857
abrasive cleaner,coffee,0.0004067107269954245,0.11428571428571428
abrasive cleaner,condensed milk,0.00010167768174885612,0.02857142857142857
abrasive cleaner,cream cheese ,0.0004067107269954245,0.11428571428571428
abrasive cleaner,curd,0.0004067107269954245,0.11428571428571428
abrasive cleaner,curd cheese,0.0004067107269954245,0.11428571428571428
abrasive cleaner,dental care,0.00010167768174885612,0.02857142857142857
abrasive cleaner,dessert,0.00020335536349771224,0.05714285714285714
abrasive cleaner,detergent,0.00010167768174885612,0.02857142857142857
abrasive cleaner,dish cleaner,0.0004067107269954245,0.11428571428571428
abrasive cleaner,dishes,0.0003050330452465684,0.08571428571428572
abrasive cleaner,dog food,0.00010167768174885612,0.02857142857142857
abrasive cleaner,domestic eggs,0.00020335536349771224,0.05714285714285714
abrasive cleaner,flower (seeds),0.00010167768174885612,0.02857142857142857
abrasive cleaner,frankfurter,0.00010167768174885612,0.02857142857142857
abrasive cleaner,frozen dessert,0.00010167768174885612,0.02857142857142857
abrasive cleaner,frozen vegetables,0.00010167768174885612,0.02857142857142857
abrasive cleaner,fruit/vegetable juice,0.0004067107269954245,0.11428571428571428
abrasive cleaner,grapes,0.00010167768174885612,0.02857142857142857
abrasive cleaner,ham,0.0003050330452465684,0.08571428571428572
abrasive cleaner,hamburger meat,0.00020335536349771224,0.05714285714285714
abrasive cleaner,hard cheese,0.00020335536349771224,0.05714285714285714
abrasive cleaner,herbs,0.00020335536349771224,0.05714285714285714
abrasive cleaner,house keeping products,0.00020335536349771224,0.05714285714285714
abrasive cleaner,hygiene articles,0.0004067107269954245,0.11428571428571428
abrasive cleaner,ice cream,0.00020335536349771224,0.05714285714285714
abrasive cleaner,instant coffee,0.00010167768174885612,0.02857142857142857
abrasive cleaner,jam,0.00010167768174885612,0.02857142857142857
abrasive cleaner,ketchup,0.00010167768174885612,0.02857142857142857
abrasive cleaner,light bulbs,0.00010167768174885612,0.02857142857142857
abrasive cleaner,liver loaf,0.00010167768174885612,0.02857142857142857
abrasive cleaner,long life bakery product,0.0003050330452465684,0.08571428571428572
abrasive cleaner,margarine,0.00020335536349771224,0.05714285714285714
abrasive cleaner,mayonnaise,0.00010167768174885612,0.02857142857142857
abrasive cleaner,meat,0.0003050330452465684,0.08571428571428572
abrasive cleaner,misc. beverages,0.00020335536349771224,0.05714285714285714
abrasive cleaner,mustard,0.00020335536349771224,0.05714285714285714
abrasive cleaner,napkins,0.0004067107269954245,0.11428571428571428
abrasive cleaner,newspapers,0.0005083884087442806,0.14285714285714285
abrasive cleaner,oil,0.0004067107269954245,0.11428571428571428
abrasive cleaner,onions,0.0005083884087442806,0.14285714285714285
abrasive cleaner,organic sausage,0.00010167768174885612,0.02857142857142857
abrasive cleaner,other vegetables,0.001626842907981698,0.45714285714285713
abrasive cleaner,packaged fruit/vegetables,0.00010167768174885612,0.02857142857142857
abrasive cleaner,pasta,0.00020335536349771224,0.05714285714285714
abrasive cleaner,pastry,0.0003050330452465684,0.08571428571428572
abrasive cleaner,pickled vegetables,0.00010167768174885612,0.02857142857142857
abrasive cleaner,pip fruit,0.0004067107269954245,0.11428571428571428
abrasive cleaner,pork,0.0005083884087442806,0.14285714285714285
abrasive cleaner,preservation products,0.00010167768174885612,0.02857142857142857
abrasive cleaner,rice,0.0003050330452465684,0.08571428571428572
abrasive cleaner,roll products ,0.00020335536349771224,0.05714285714285714
abrasive cleaner,rolls/buns,0.0005083884087442806,0.14285714285714285
abrasive cleaner,root vegetables,0.0013218098627351296,0.37142857142857144
abrasive cleaner,rum,0.00010167768174885612,0.02857142857142857
abrasive cleaner,salad dressing,0.00010167768174885612,0.02857142857142857
abrasive cleaner,salt,0.00020335536349771224,0.05714285714285714
abrasive cleaner,salty snack,0.00010167768174885612,0.02857142857142857
abrasive cleaner,sausage,0.0010167768174885613,0.2857142857142857
abrasive cleaner,semi-finished bread,0.00010167768174885612,0.02857142857142857
abrasive cleaner,shopping bags,0.0003050330452465684,0.08571428571428572
abrasive cleaner,sliced cheese,0.00010167768174885612,0.02857142857142857
abrasive cleaner,soap,0.00010167768174885612,0.02857142857142857
abrasive cleaner,soda,0.0006100660904931368,0.17142857142857143
abrasive cleaner,soft cheese,0.00020335536349771224,0.05714285714285714
abrasive cleaner,specialty cheese,0.00020335536349771224,0.05714285714285714
abrasive cleaner,specialty chocolate,0.0003050330452465684,0.08571428571428572
abrasive cleaner,spices,0.00010167768174885612,0.02857142857142857
abrasive cleaner,spread cheese,0.00010167768174885612,0.02857142857142857
abrasive cleaner,sugar,0.0003050330452465684,0.08571428571428572
abrasive cleaner,tea,0.00010167768174885612,0.02857142857142857
abrasive cleaner,tropical fruit,0.0006100660904931368,0.17142857142857143
abrasive cleaner,vinegar,0.00020335536349771224,0.05714285714285714
abrasive cleaner,waffles,0.00020335536349771224,0.05714285714285714
abrasive cleaner,whipped/sour cream,0.000813421453990849,0.22857142857142856
abrasive cleaner,white bread,0.0003050330452465684,0.08571428571428572
abrasive cleaner,white wine,0.00010167768174885612,0.02857142857142857
abrasive cleaner,whole milk,0.001626842907981698,0.45714285714285713
abrasive cleaner,yogurt,0.0010167768174885613,0.2857142857142857
artif. sweetener,UHT-milk,0.0004067107269954245,0.125
artif. sweetener,abrasive cleaner,0.00010167768174885612,0.03125
artif. sweetener,baking powder,0.0003050330452465684,0.09375
artif. sweetener,beef,0.00010167768174885612,0.03125
artif. sweetener,berries,0.00020335536349771224,0.0625
artif. sweetener,bottled beer,0.00010167768174885612,0.03125
artif. sweetener,bottled water,0.0007117437722419929,0.21875
artif. sweetener,brown bread,0.0003050330452465684,0.09375
artif. sweetener,butter,0.00010167768174885612,0.03125
artif. sweetener,cake bar,0.00010167768174885612,0.03125
artif. sweetener,candles,0.0003050330452465684,0.09375
artif. sweetener,candy,0.00010167768174885612,0.03125
artif. sweetener,canned beer,0.00010167768174885612,0.03125
artif. sweetener,canned fruit,0.00010167768174885612,0.03125
artif. sweetener,cat food,0.00010167768174885612,0.03125
artif. sweetener,cereals,0.00010167768174885612,0.03125
artif. sweetener,chicken,0.0004067107269954245,0.125
artif. sweetener,chocolate marshmallow,0.00010167768174885612,0.03125
artif. sweetener,citrus fruit,0.0005083884087442806,0.15625
artif. sweetener,cleaner,0.00010167768174885612,0.03125
artif. sweetener,cling film/bags,0.00010167768174885612,0.03125
artif. sweetener,coffee,0.0004067107269954245,0.125
artif. sweetener,cream cheese ,0.00020335536349771224,0.0625
artif. sweetener,curd,0.0004067107269954245,0.125
artif. sweetener,dental care,0.00010167768174885612,0.03125
artif. sweetener,dessert,0.0003050330452465684,0.09375
artif. sweetener,detergent,0.00020335536349771224,0.0625
artif. sweetener,dish cleaner,0.00020335536349771224,0.0625
artif. sweetener,dishes,0.00010167768174885612,0.03125
artif. sweetener,dog food,0.00010167768174885612,0.03125
artif. sweetener,domestic eggs,0.00020335536349771224,0.0625
artif. sweetener,flour,0.0004067107269954245,0.125
artif. sweetener,frankfurter,0.0007117437722419929,0.21875
artif. sweetener,frozen dessert,0.00020335536349771224,0.0625
artif. sweetener,frozen fish,0.00020335536349771224,0.0625
artif. sweetener,frozen vegetables,0.00020335536349771224,0.0625
artif. sweetener,fruit/vegetable juice,0.0003050330452465684,0.09375
artif. sweetener,ham,0.00010167768174885612,0.03125
artif. sweetener,hamburger meat,0.0003050330452465684,0.09375
artif. sweetener,hard cheese,0.00010167768174885612,0.03125
artif. sweetener,house keeping products,0.00010167768174885612,0.03125
artif. sweetener,hygiene articles,0.0003050330452465684,0.09375
artif. sweetener,instant coffee,0.00010167768174885612,0.03125
artif. sweetener,jam,0.00010167768174885612,0.03125
artif. sweetener,male cosmetics,0.00010167768174885612,0.03125
artif. sweetener,margarine,0.0006100660904931368,0.1875
artif. sweetener,meat,0.00020335536349771224,0.0625
artif. sweetener,mustard,0.0003050330452465684,0.09375
artif. sweetener,napkins,0.00020335536349771224,0.0625
artif. sweetener,newspapers,0.0005083884087442806,0.15625
artif. sweetener,oil,0.00020335536349771224,0.0625
artif. sweetener,onions,0.00010167768174885612,0.03125
artif. sweetener,organic products,0.00010167768174885612,0.03125
artif. sweetener,other vegetables,0.0010167768174885613,0.3125
artif. sweetener,packaged fruit/vegetables,0.00020335536349771224,0.0625
artif. sweetener,pastry,0.0006100660904931368,0.1875
artif. sweetener,photo/film,0.00020335536349771224,0.0625
artif. sweetener,pip fruit,0.00020335536349771224,0.0625
artif. sweetener,pork,0.0006100660904931368,0.1875
artif. sweetener,pot plants,0.00010167768174885612,0.03125
artif. sweetener,potato products,0.00020335536349771224,0.0625
artif. sweetener,processed cheese,0.00020335536349771224,0.0625
artif. sweetener,ready soups,0.00010167768174885612,0.03125
artif. sweetener,red/blush wine,0.00010167768174885612,0.03125
artif. sweetener,roll products ,0.00020335536349771224,0.0625
artif. sweetener,rolls/buns,0.0007117437722419929,0.21875
artif. sweetener,root vegetables,0.0004067107269954245,0.125
artif. sweetener,rum,0.00020335536349771224,0.0625
artif. sweetener,salad dressing,0.00010167768174885612,0.03125
artif. sweetener,salty snack,0.00010167768174885612,0.03125
artif. sweetener,sauces,0.00020335536349771224,0.0625
artif. sweetener,sausage,0.0003050330452465684,0.09375
artif. sweetener,semi-finished bread,0.0003050330452465684,0.09375
artif. sweetener,shopping bags,0.0005083884087442806,0.15625
artif. sweetener,skin care,0.00020335536349771224,0.0625
artif. sweetener,sliced cheese,0.00020335536349771224,0.0625
artif. sweetener,soda,0.0006100660904931368,0.1875
artif. sweetener,soups,0.00010167768174885612,0.03125
artif. sweetener,specialty bar,0.00020335536349771224,0.0625
artif. sweetener,specialty chocolate,0.00010167768174885612,0.03125
artif. sweetener,spread cheese,0.00010167768174885612,0.03125
artif. sweetener,sugar,0.0003050330452465684,0.09375
artif. sweetener,tropical fruit,0.0005083884087442806,0.15625
artif. sweetener,vinegar,0.00010167768174885612,0.03125
artif. sweetener,waffles,0.00010167768174885612,0.03125
artif. sweetener,whipped/sour cream,0.00010167768174885612,0.03125
artif. sweetener,white bread,0.00020335536349771224,0.0625
artif. sweetener,whole milk,0.0011184544992374173,0.34375
artif. sweetener,yogurt,0.0011184544992374173,0.34375
baby cosmetics,baking powder,0.00010167768174885612,0.16666666666666666
baby cosmetics,butter milk,0.00020335536349771224,0.3333333333333333
baby cosmetics,cake bar,0.00010167768174885612,0.16666666666666666
baby cosmetics,canned beer,0.00020335536349771224,0.3333333333333333
baby cosmetics,chicken,0.00010167768174885612,0.16666666666666666
baby cosmetics,chocolate,0.00020335536349771224,0.3333333333333333
baby cosmetics,citrus fruit,0.00020335536349771224,0.3333333333333333
baby cosmetics,coffee,0.00010167768174885612,0.16666666666666666
baby cosmetics,cookware,0.00010167768174885612,0.16666666666666666
